gene,GH,AN,MH,US,sum,max_PBE,max_PBE_pop
Zm00001d051746,0,0,0,0,0,0.478077018720067,AN
Zm00001d035610,0,0,0,0,0,0.478077018720067,AN
Zm00001d018673,0,0,0,0,0,0.478077018720067,AN
Zm00001d018674,0,0,0,0,0,0.478077018720067,AN
Zm00001d048352,0,0,0,0,0,0.478077018720067,AN
Zm00001d048353,0,0,0,0,0,0.478077018720067,AN
Zm00001d048558,0,0,0,0,0,0.478077018720067,AN
Zm00001d048559,0,0,0,0,0,0.478077018720067,AN
Zm00001d023252,0,0,0,0,0,0.477127015443424,AN
Zm00001d025926,0,0,0,0,0,0.477127015443424,AN
Zm00001d025927,0,0,0,0,0,0.477127015443424,AN
Zm00001d004921,0,0,0,0,0,0.477127015443424,AN
Zm00001d037032,0,0,0,0,0,0.477127015443424,AN
Zm00001d020275,0,0,0,0,0,0.477127015443424,AN
Zm00001d047306,0,0,0,0,0,0.477127015443424,AN
Zm00001d047307,0,0,0,0,0,0.477127015443424,AN
Zm00001d007475,0,0,0,0,0,0.476561889017943,AN
Zm00001d007476,0,0,0,0,0,0.476561889017943,AN
Zm00001d040187,0,0,0,0,0,0.476561889017943,AN
Zm00001d041612,0,0,0,0,0,0.476561889017943,AN
Zm00001d041613,0,0,0,0,0,0.476561889017943,AN
Zm00001d043220,0,0,0,0,0,0.476561889017943,AN
Zm00001d043728,0,0,0,0,0,0.476561889017943,AN
Zm00001d051683,0,0,0,0,0,0.476561889017943,AN
Zm00001d051684,0,0,0,0,0,0.476561889017943,AN
Zm00001d014482,0,0,0,0,0,0.476561889017943,AN
Zm00001d014485,0,0,0,0,0,0.476561889017943,AN
Zm00001d016679,0,0,0,0,0,0.476561889017943,AN
Zm00001d016681,0,0,0,0,0,0.476561889017943,AN
Zm00001d038985,0,0,0,0,0,0.476561889017943,AN
Zm00001d010675,0,0,0,0,0,0.476561889017943,AN
Zm00001d010676,0,0,0,0,0,0.476561889017943,AN
Zm00001d025669,0,0,0,0,0,0.476345474250209,AN
Zm00001d027273,0,0,0,0,0,0.475149416536523,AN
Zm00001d027275,0,0,0,0,0,0.475149416536523,AN
Zm00001d033854,0,0,0,0,0,0.475149416536523,AN
Zm00001d024585,0,0,0,0,0,0.475149416536523,AN
Zm00001d004730,0,0,0,0,0,0.475149416536523,AN
Zm00001d041864,0,0,0,0,0,0.475149416536523,AN
Zm00001d049253,0,0,0,0,0,0.475149416536523,AN
Zm00001d049254,0,0,0,0,0,0.475149416536523,AN
Zm00001d050085,0,0,0,0,0,0.475149416536523,AN
Zm00001d050716,0,0,0,0,0,0.475149416536523,AN
Zm00001d013912,0,0,0,0,0,0.475149416536523,AN
Zm00001d013913,0,0,0,0,0,0.475149416536523,AN
Zm00001d014547,0,0,0,0,0,0.475149416536523,AN
Zm00001d014548,0,0,0,0,0,0.475149416536523,AN
Zm00001d014841,0,0,0,0,0,0.475149416536523,AN
Zm00001d016532,0,0,0,0,0,0.475149416536523,AN
Zm00001d016533,0,0,0,0,0,0.475149416536523,AN
Zm00001d017258,0,0,0,0,0,0.475149416536523,AN
Zm00001d035233,0,0,0,0,0,0.475149416536523,AN
Zm00001d035446,0,0,0,0,0,0.475149416536523,AN
Zm00001d018654,0,0,0,0,0,0.475149416536523,AN
Zm00001d018655,0,0,0,0,0,0.475149416536523,AN
Zm00001d011117,0,0,0,0,0,0.475149416536523,AN
Zm00001d011118,0,0,0,0,0,0.475149416536523,AN
Zm00001d011119,0,0,0,0,0,0.475149416536523,AN
Zm00001d011123,0,0,0,0,0,0.475149416536523,AN
Zm00001d012172,0,0,0,0,0,0.475149416536523,AN
Zm00001d028709,0,0,0,0,0,0.47478311933359,AN
Zm00001d028710,0,0,0,0,0,0.47478311933359,AN
Zm00001d028711,0,0,0,0,0,0.47478311933359,AN
Zm00001d028874,0,0,0,0,0,0.47478311933359,AN
Zm00001d026205,0,0,0,0,0,0.47478311933359,AN
Zm00001d026206,0,0,0,0,0,0.47478311933359,AN
Zm00001d007496,0,0,0,0,0,0.47478311933359,AN
Zm00001d043875,0,0,0,0,0,0.47478311933359,AN
Zm00001d013177,0,0,0,0,0,0.47478311933359,AN
Zm00001d013178,0,0,0,0,0,0.47478311933359,AN
Zm00001d013179,0,0,0,0,0,0.47478311933359,AN
Zm00001d014882,0,0,0,0,0,0.47478311933359,AN
Zm00001d014883,0,0,0,0,0,0.47478311933359,AN
Zm00001d029754,0,0,0,0,0,0.474685358051728,AN
Zm00001d031719,0,0,0,0,0,0.474685358051728,AN
Zm00001d031720,0,0,0,0,0,0.474685358051728,AN
Zm00001d031722,0,0,0,0,0,0.474685358051728,AN
Zm00001d032806,0,0,0,0,0,0.474685358051728,AN
Zm00001d032807,0,0,0,0,0,0.474685358051728,AN
Zm00001d032808,0,0,0,0,0,0.474685358051728,AN
Zm00001d032809,0,0,0,0,0,0.474685358051728,AN
Zm00001d032817,0,0,0,0,0,0.474685358051728,AN
Zm00001d032819,0,0,0,0,0,0.474685358051728,AN
Zm00001d051161,0,0,0,0,0,0.474685358051728,AN
Zm00001d051403,0,0,0,0,0,0.474685358051728,AN
Zm00001d035243,0,0,0,0,0,0.474685358051728,AN
Zm00001d008507,0,0,0,0,0,0.474685358051728,AN
Zm00001d008511,0,0,0,0,0,0.474685358051728,AN
Zm00001d011076,0,0,0,0,0,0.474685358051728,AN
Zm00001d031164,0,0,0,0,0,0.473591187930758,AN
Zm00001d013081,0,0,0,0,0,0.473591187930758,AN
Zm00001d018733,0,0,0,0,0,0.473591187930758,AN
Zm00001d047570,0,0,0,0,0,0.473591187930758,AN
Zm00001d047900,0,0,0,0,0,0.473591187930758,AN
Zm00001d013397,0,0,0,0,0,0.472977709686223,AN
Zm00001d013398,0,0,0,0,0,0.472977709686223,AN
Zm00001d047894,0,0,0,0,0,0.47133358928115,AN
Zm00001d047895,0,0,0,0,0,0.47133358928115,AN
Zm00001d028822,0,0,0,0,0,0.471155290021909,AN
Zm00001d030733,0,0,0,0,0,0.471155290021909,AN
Zm00001d050533,0,0,0,0,0,0.471155290021909,AN
Zm00001d050534,0,0,0,0,0,0.471155290021909,AN
Zm00001d052906,0,0,0,0,0,0.471155290021909,AN
Zm00001d053726,0,0,0,0,0,0.471155290021909,AN
Zm00001d017959,0,0,0,0,0,0.471155290021909,AN
Zm00001d017960,0,0,0,0,0,0.471155290021909,AN
Zm00001d038268,0,0,0,0,0,0.471155290021909,AN
Zm00001d020606,0,0,0,0,0,0.471155290021909,AN
Zm00001d022155,0,0,0,0,0,0.471155290021909,AN
Zm00001d022156,0,0,0,0,0,0.471155290021909,AN
Zm00001d047558,0,0,0,0,0,0.471155290021909,AN
Zm00001d005757,0,0,0,0,0,0.469358998626709,AN
Zm00001d033754,0,0,0,0,0,0.468848576005658,AN
Zm00001d027603,0,0,0,0,0,0.466030912424663,AN
Zm00001d028475,0,0,0,0,0,0.466030912424663,AN
Zm00001d023581,0,0,0,0,0,0.466030912424663,AN
Zm00001d024749,0,0,0,0,0,0.466030912424663,AN
Zm00001d026131,0,0,0,0,0,0.466030912424663,AN
Zm00001d026132,0,0,0,0,0,0.466030912424663,AN
Zm00001d003308,0,0,0,0,0,0.466030912424663,AN
Zm00001d004437,0,0,0,0,0,0.466030912424663,AN
Zm00001d039330,0,0,0,0,0,0.466030912424663,AN
Zm00001d039895,0,0,0,0,0,0.466030912424663,AN
Zm00001d041098,0,0,0,0,0,0.466030912424663,AN
Zm00001d044550,0,0,0,0,0,0.466030912424663,AN
Zm00001d049771,0,0,0,0,0,0.466030912424663,AN
Zm00001d049879,0,0,0,0,0,0.466030912424663,AN
Zm00001d049880,0,0,0,0,0,0.466030912424663,AN
Zm00001d049976,0,0,0,0,0,0.466030912424663,AN
Zm00001d053334,0,0,0,0,0,0.466030912424663,AN
Zm00001d053335,0,0,0,0,0,0.466030912424663,AN
Zm00001d053832,0,0,0,0,0,0.466030912424663,AN
Zm00001d016817,0,0,0,0,0,0.466030912424663,AN
Zm00001d016956,0,0,0,0,0,0.466030912424663,AN
Zm00001d036269,0,0,0,0,0,0.466030912424663,AN
Zm00001d036270,0,0,0,0,0,0.466030912424663,AN
Zm00001d037738,0,0,0,0,0,0.466030912424663,AN
Zm00001d037739,0,0,0,0,0,0.466030912424663,AN
Zm00001d019947,0,0,0,0,0,0.466030912424663,AN
Zm00001d020624,0,0,0,0,0,0.466030912424663,AN
Zm00001d020626,0,0,0,0,0,0.466030912424663,AN
Zm00001d010385,0,0,0,0,0,0.466030912424663,AN
Zm00001d028235,0,0,0,0,0,0.465413277348563,AN
Zm00001d031011,0,0,0,0,0,0.465413277348563,AN
Zm00001d002669,0,0,0,0,0,0.465413277348563,AN
Zm00001d049154,0,0,0,0,0,0.465413277348563,AN
Zm00001d011553,0,0,0,0,0,0.465413277348563,AN
Zm00001d048491,0,0,0,0,0,0.465413277348563,AN
Zm00001d048492,0,0,0,0,0,0.465413277348563,AN
Zm00001d005004,0,0,0,0,0,0.464562499093859,AN
Zm00001d005005,0,0,0,0,0,0.464562499093859,AN
Zm00001d042470,0,0,0,0,0,0.464562499093859,AN
Zm00001d042471,0,0,0,0,0,0.464562499093859,AN
Zm00001d030370,0,0,0,0,0,0.464284437447579,AN
Zm00001d031130,0,0,0,0,0,0.464284437447579,AN
Zm00001d031131,0,0,0,0,0,0.464284437447579,AN
Zm00001d031523,0,0,0,0,0,0.464284437447579,AN
Zm00001d032852,0,0,0,0,0,0.464284437447579,AN
Zm00001d032931,0,0,0,0,0,0.464284437447579,AN
Zm00001d026524,0,0,0,0,0,0.464284437447579,AN
Zm00001d026643,0,0,0,0,0,0.464284437447579,AN
Zm00001d002023,0,0,0,0,0,0.464284437447579,AN
Zm00001d003707,0,0,0,0,0,0.464284437447579,AN
Zm00001d003709,0,0,0,0,0,0.464284437447579,AN
Zm00001d003710,0,0,0,0,0,0.464284437447579,AN
Zm00001d004193,0,0,0,0,0,0.464284437447579,AN
Zm00001d039966,0,0,0,0,0,0.464284437447579,AN
Zm00001d039967,0,0,0,0,0,0.464284437447579,AN
Zm00001d041703,0,0,0,0,0,0.464284437447579,AN
Zm00001d043570,0,0,0,0,0,0.464284437447579,AN
Zm00001d048789,0,0,0,0,0,0.464284437447579,AN
Zm00001d049217,0,0,0,0,0,0.464284437447579,AN
Zm00001d050911,0,0,0,0,0,0.464284437447579,AN
Zm00001d052622,0,0,0,0,0,0.464284437447579,AN
Zm00001d053737,0,0,0,0,0,0.464284437447579,AN
Zm00001d053738,0,0,0,0,0,0.464284437447579,AN
Zm00001d053739,0,0,0,0,0,0.464284437447579,AN
Zm00001d054111,0,0,0,0,0,0.464284437447579,AN
Zm00001d054112,0,0,0,0,0,0.464284437447579,AN
Zm00001d015802,0,0,0,0,0,0.464284437447579,AN
Zm00001d019122,0,0,0,0,0,0.464284437447579,AN
Zm00001d021330,0,0,0,0,0,0.464284437447579,AN
Zm00001d021332,0,0,0,0,0,0.464284437447579,AN
Zm00001d021627,0,0,0,0,0,0.464284437447579,AN
Zm00001d021628,0,0,0,0,0,0.464284437447579,AN
Zm00001d022094,0,0,0,0,0,0.464284437447579,AN
Zm00001d022558,0,0,0,0,0,0.464284437447579,AN
Zm00001d008651,0,0,0,0,0,0.464284437447579,AN
Zm00001d028523,0,0,0,0,0,0.463575610226877,AN
Zm00001d028524,0,0,0,0,0,0.463575610226877,AN
Zm00001d039598,0,0,0,0,0,0.463575610226877,AN
Zm00001d013277,0,0,0,0,0,0.463575610226877,AN
Zm00001d011425,0,0,0,0,0,0.463575610226877,AN
Zm00001d011426,0,0,0,0,0,0.463575610226877,AN
Zm00001d044753,0,0,0,0,0,0.463575610226877,AN
Zm00001d044843,0,0,0,0,0,0.463575610226877,AN
Zm00001d046426,0,0,0,0,0,0.463575610226877,AN
Zm00001d052594,0,0,0,0,0,0.463211589645467,AN
Zm00001d017409,0,0,0,0,0,0.463211589645467,AN
Zm00001d017410,0,0,0,0,0,0.463211589645467,AN
Zm00001d037955,0,0,0,0,0,0.463211589645467,AN
Zm00001d008650,0,0,0,0,0,0.463211589645467,AN
Zm00001d042021,0,0,0,0,0,0.461732393346357,AN
Zm00001d042022,0,0,0,0,0,0.461732393346357,AN
Zm00001d015133,0,0,0,0,0,0.461732393346357,AN
Zm00001d015134,0,0,0,0,0,0.461732393346357,AN
Zm00001d015135,0,0,0,0,0,0.461732393346357,AN
Zm00001d032284,0,0,0,0,0,0.459239766565189,AN
Zm00001d024850,0,0,0,0,0,0.458085781553993,AN
Zm00001d040036,0,0,0,0,0,0.458085781553993,AN
Zm00001d014043,0,0,0,0,0,0.458085781553993,AN
Zm00001d019908,0,0,0,0,0,0.458085781553993,AN
Zm00001d019919,0,0,0,0,0,0.458085781553993,AN
Zm00001d019920,0,0,0,0,0,0.458085781553993,AN
Zm00001d031533,0,0,0,0,0,0.457233527719175,AN
Zm00001d032733,0,0,0,0,0,0.457233527719175,AN
Zm00001d006173,0,0,0,0,0,0.457233527719175,AN
Zm00001d017049,0,0,0,0,0,0.457233527719175,AN
Zm00001d018345,0,0,0,0,0,0.457233527719175,AN
Zm00001d018347,0,0,0,0,0,0.457233527719175,AN
Zm00001d018348,0,0,0,0,0,0.457233527719175,AN
Zm00001d020405,0,0,0,0,0,0.457233527719175,AN
Zm00001d010592,0,0,0,0,0,0.457233527719175,AN
Zm00001d010593,0,0,0,0,0,0.457233527719175,AN
Zm00001d002124,0,0,0,0,0,0.454383653344747,AN
Zm00001d014603,0,0,0,0,0,0.454383653344747,AN
Zm00001d003777,0,0,0,0,0,0.45165509567083,AN
Zm00001d039700,0,0,0,0,0,0.45165509567083,AN
Zm00001d038438,0,0,0,0,0,0.45165509567083,AN
Zm00001d038439,0,0,0,0,0,0.45165509567083,AN
Zm00001d031137,0,0,0,0,0,0.45141379127143,AN
Zm00001d026594,0,0,0,0,0,0.45141379127143,AN
Zm00001d026595,0,0,0,0,0,0.45141379127143,AN
Zm00001d026597,0,0,0,0,0,0.45141379127143,AN
Zm00001d043135,0,0,0,0,0,0.45141379127143,AN
Zm00001d038014,0,0,0,0,0,0.45141379127143,AN
Zm00001d038015,0,0,0,0,0,0.45141379127143,AN
Zm00001d021247,0,0,0,0,0,0.45141379127143,AN
Zm00001d021248,0,0,0,0,0,0.45141379127143,AN
Zm00001d021249,0,0,0,0,0,0.45141379127143,AN
Zm00001d022575,0,0,0,0,0,0.45141379127143,AN
Zm00001d027500,0,0,0,0,0,0.451300684230341,AN
Zm00001d004523,0,0,0,0,0,0.451300684230341,AN
Zm00001d007158,0,0,0,0,0,0.451300684230341,AN
Zm00001d007381,0,0,0,0,0,0.451300684230341,AN
Zm00001d017152,0,0,0,0,0,0.451300684230341,AN
Zm00001d018652,0,0,0,0,0,0.451300684230341,AN
Zm00001d018653,0,0,0,0,0,0.451300684230341,AN
Zm00001d032419,0,0,0,0,0,0.450694017314921,AN
Zm00001d033256,0,0,0,0,0,0.450106676222371,AN
Zm00001d033257,0,0,0,0,0,0.450106676222371,AN
Zm00001d034128,0,0,0,0,0,0.450106676222371,AN
Zm00001d048772,0,0,0,0,0,0.450106676222371,AN
Zm00001d048773,0,0,0,0,0,0.450106676222371,AN
Zm00001d049175,0,0,0,0,0,0.450106676222371,AN
Zm00001d049176,0,0,0,0,0,0.450106676222371,AN
Zm00001d049925,0,0,0,0,0,0.450106676222371,AN
Zm00001d050109,0,0,0,0,0,0.450106676222371,AN
Zm00001d053864,0,0,0,0,0,0.450106676222371,AN
Zm00001d014499,0,0,0,0,0,0.450106676222371,AN
Zm00001d015689,0,0,0,0,0,0.450106676222371,AN
Zm00001d015690,0,0,0,0,0,0.450106676222371,AN
Zm00001d015699,0,0,0,0,0,0.450106676222371,AN
Zm00001d015700,0,0,0,0,0,0.450106676222371,AN
Zm00001d017032,0,0,0,0,0,0.450106676222371,AN
Zm00001d036789,0,0,0,0,0,0.450106676222371,AN
Zm00001d031981,0,0,0,0,0,0.448904519084346,AN
Zm00001d024393,0,0,0,0,0,0.448904519084346,AN
Zm00001d037148,0,0,0,0,0,0.448673958581184,AN
Zm00001d007932,0,0,0,0,0,0.448620465264839,AN
Zm00001d007933,0,0,0,0,0,0.448620465264839,AN
Zm00001d007934,0,0,0,0,0,0.448620465264839,AN
Zm00001d007935,0,0,0,0,0,0.448620465264839,AN
Zm00001d043923,0,0,0,0,0,0.448620465264839,AN
Zm00001d021901,0,0,0,0,0,0.448620465264839,AN
Zm00001d048017,0,0,0,0,0,0.448620465264839,AN
Zm00001d048018,0,0,0,0,0,0.448620465264839,AN
Zm00001d033318,0,0,0,0,0,0.448241633623269,AN
Zm00001d033319,0,0,0,0,0,0.448241633623269,AN
Zm00001d023446,0,0,0,0,0,0.448241633623269,AN
Zm00001d023447,0,0,0,0,0,0.448241633623269,AN
Zm00001d016449,0,0,0,0,0,0.448241633623269,AN
Zm00001d018414,0,0,0,0,0,0.448241633623269,AN
Zm00001d043296,0,0,0,0,0,0.44772468645111,AN
Zm00001d027606,0,0,0,0,0,0.446802594674195,AN
Zm00001d027607,0,0,0,0,0,0.446802594674195,AN
Zm00001d031216,0,0,0,0,0,0.446802594674195,AN
Zm00001d031217,0,0,0,0,0,0.446802594674195,AN
Zm00001d031218,0,0,0,0,0,0.446802594674195,AN
Zm00001d031269,0,0,0,0,0,0.446802594674195,AN
Zm00001d031270,0,0,0,0,0,0.446802594674195,AN
Zm00001d033009,0,0,0,0,0,0.446802594674195,AN
Zm00001d023655,0,0,0,0,0,0.446802594674195,AN
Zm00001d026363,0,0,0,0,0,0.446802594674195,AN
Zm00001d026364,0,0,0,0,0,0.446802594674195,AN
Zm00001d026427,0,0,0,0,0,0.446802594674195,AN
Zm00001d001970,0,0,0,0,0,0.446802594674195,AN
Zm00001d001971,0,0,0,0,0,0.446802594674195,AN
Zm00001d001972,0,0,0,0,0,0.446802594674195,AN
Zm00001d002423,0,0,0,0,0,0.446802594674195,AN
Zm00001d005039,0,0,0,0,0,0.446802594674195,AN
Zm00001d005040,0,0,0,0,0,0.446802594674195,AN
Zm00001d005843,0,0,0,0,0,0.446802594674195,AN
Zm00001d005844,0,0,0,0,0,0.446802594674195,AN
Zm00001d040051,0,0,0,0,0,0.446802594674195,AN
Zm00001d040052,0,0,0,0,0,0.446802594674195,AN
Zm00001d042837,0,0,0,0,0,0.446802594674195,AN
Zm00001d044136,0,0,0,0,0,0.446802594674195,AN
Zm00001d044212,0,0,0,0,0,0.446802594674195,AN
Zm00001d048618,0,0,0,0,0,0.446802594674195,AN
Zm00001d048620,0,0,0,0,0,0.446802594674195,AN
Zm00001d048906,0,0,0,0,0,0.446802594674195,AN
Zm00001d048907,0,0,0,0,0,0.446802594674195,AN
Zm00001d049185,0,0,0,0,0,0.446802594674195,AN
Zm00001d050277,0,0,0,0,0,0.446802594674195,AN
Zm00001d051324,0,0,0,0,0,0.446802594674195,AN
Zm00001d051334,0,0,0,0,0,0.446802594674195,AN
Zm00001d014473,0,0,0,0,0,0.446802594674195,AN
Zm00001d015686,0,0,0,0,0,0.446802594674195,AN
Zm00001d015695,0,0,0,0,0,0.446802594674195,AN
Zm00001d016297,0,0,0,0,0,0.446802594674195,AN
Zm00001d016298,0,0,0,0,0,0.446802594674195,AN
Zm00001d037385,0,0,0,0,0,0.446802594674195,AN
Zm00001d018775,0,0,0,0,0,0.446802594674195,AN
Zm00001d020803,0,0,0,0,0,0.446802594674195,AN
Zm00001d008762,0,0,0,0,0,0.446802594674195,AN
Zm00001d009497,0,0,0,0,0,0.446802594674195,AN
Zm00001d010568,0,0,0,0,0,0.446802594674195,AN
Zm00001d011424,0,0,0,0,0,0.446802594674195,AN
Zm00001d045399,0,0,0,0,0,0.446802594674195,AN
Zm00001d045400,0,0,0,0,0,0.446802594674195,AN
Zm00001d045401,0,0,0,0,0,0.446802594674195,AN
Zm00001d046157,0,0,0,0,0,0.446802594674195,AN
Zm00001d029266,0,0,0,0,0,0.444132346310814,AN
Zm00001d030007,0,0,0,0,0,0.444132346310814,AN
Zm00001d030077,0,0,0,0,0,0.444132346310814,AN
Zm00001d030738,0,0,0,0,0,0.444132346310814,AN
Zm00001d031125,0,0,0,0,0,0.444132346310814,AN
Zm00001d031127,0,0,0,0,0,0.444132346310814,AN
Zm00001d031627,0,0,0,0,0,0.444132346310814,AN
Zm00001d032405,0,0,0,0,0,0.444132346310814,AN
Zm00001d032735,0,0,0,0,0,0.444132346310814,AN
Zm00001d023587,0,0,0,0,0,0.444132346310814,AN
Zm00001d023588,0,0,0,0,0,0.444132346310814,AN
Zm00001d024890,0,0,0,0,0,0.444132346310814,AN
Zm00001d005285,0,0,0,0,0,0.444132346310814,AN
Zm00001d005286,0,0,0,0,0,0.444132346310814,AN
Zm00001d005287,0,0,0,0,0,0.444132346310814,AN
Zm00001d005289,0,0,0,0,0,0.444132346310814,AN
Zm00001d006753,0,0,0,0,0,0.444132346310814,AN
Zm00001d006754,0,0,0,0,0,0.444132346310814,AN
Zm00001d006755,0,0,0,0,0,0.444132346310814,AN
Zm00001d006756,0,0,0,0,0,0.444132346310814,AN
Zm00001d039971,0,0,0,0,0,0.444132346310814,AN
Zm00001d042051,0,0,0,0,0,0.444132346310814,AN
Zm00001d042052,0,0,0,0,0,0.444132346310814,AN
Zm00001d042910,0,0,0,0,0,0.444132346310814,AN
Zm00001d043522,0,0,0,0,0,0.444132346310814,AN
Zm00001d043523,0,0,0,0,0,0.444132346310814,AN
Zm00001d043524,0,0,0,0,0,0.444132346310814,AN
Zm00001d043759,0,0,0,0,0,0.444132346310814,AN
Zm00001d043760,0,0,0,0,0,0.444132346310814,AN
Zm00001d044134,0,0,0,0,0,0.444132346310814,AN
Zm00001d049351,0,0,0,0,0,0.444132346310814,AN
Zm00001d050518,0,0,0,0,0,0.444132346310814,AN
Zm00001d051599,0,0,0,0,0,0.444132346310814,AN
Zm00001d051600,0,0,0,0,0,0.444132346310814,AN
Zm00001d051601,0,0,0,0,0,0.444132346310814,AN
Zm00001d053757,0,0,0,0,0,0.444132346310814,AN
Zm00001d053759,0,0,0,0,0,0.444132346310814,AN
Zm00001d053965,0,0,0,0,0,0.444132346310814,AN
Zm00001d015629,0,0,0,0,0,0.444132346310814,AN
Zm00001d016393,0,0,0,0,0,0.444132346310814,AN
Zm00001d017271,0,0,0,0,0,0.444132346310814,AN
Zm00001d017272,0,0,0,0,0,0.444132346310814,AN
Zm00001d017713,0,0,0,0,0,0.444132346310814,AN
Zm00001d017731,0,0,0,0,0,0.444132346310814,AN
Zm00001d017732,0,0,0,0,0,0.444132346310814,AN
Zm00001d017733,0,0,0,0,0,0.444132346310814,AN
Zm00001d008925,0,0,0,0,0,0.444132346310814,AN
Zm00001d046513,0,0,0,0,0,0.444132346310814,AN
Zm00001d026382,0,0,0,0,0,0.44329872848075,AN
Zm00001d026383,0,0,0,0,0,0.44329872848075,AN
Zm00001d047022,0,0,0,0,0,0.44329872848075,AN
Zm00001d040466,0,0,0,0,0,0.441657143452838,AN
Zm00001d013014,0,0,0,0,0,0.441657143452838,AN
Zm00001d013015,0,0,0,0,0,0.441657143452838,AN
Zm00001d013017,0,0,0,0,0,0.441657143452838,AN
Zm00001d008704,0,0,0,0,0,0.441657143452838,AN
Zm00001d008706,0,0,0,0,0,0.441657143452838,AN
Zm00001d011340,0,0,0,0,0,0.441657143452838,AN
Zm00001d027549,0,0,0,0,0,0.441361330925133,AN
Zm00001d027550,0,0,0,0,0,0.441361330925133,AN
Zm00001d027551,0,0,0,0,0,0.441361330925133,AN
Zm00001d029027,0,0,0,0,0,0.441361330925133,AN
Zm00001d029028,0,0,0,0,0,0.441361330925133,AN
Zm00001d032042,0,0,0,0,0,0.441361330925133,AN
Zm00001d033153,0,0,0,0,0,0.441361330925133,AN
Zm00001d002091,0,0,0,0,0,0.441361330925133,AN
Zm00001d018913,0,0,0,0,0,0.441361330925133,AN
Zm00001d018914,0,0,0,0,0,0.441361330925133,AN
Zm00001d021736,0,0,0,0,0,0.441361330925133,AN
Zm00001d011129,0,0,0,0,0,0.441361330925133,AN
Zm00001d016662,0,0,0,0,0,0.440972854098164,AN
Zm00001d009913,0,0,0,0,0,0.440972854098164,AN
Zm00001d009915,0,0,0,0,0,0.440972854098164,AN
Zm00001d009916,0,0,0,0,0,0.440972854098164,AN
Zm00001d009918,0,0,0,0,0,0.440972854098164,AN
Zm00001d024415,0,0,0,0,0,0.440675857704803,AN
Zm00001d024600,0,0,0,0,0,0.440675857704803,AN
Zm00001d025296,0,0,0,0,0,0.440675857704803,AN
Zm00001d006109,0,0,0,0,0,0.440675857704803,AN
Zm00001d007525,0,0,0,0,0,0.440675857704803,AN
Zm00001d041763,0,0,0,0,0,0.440675857704803,AN
Zm00001d048592,0,0,0,0,0,0.440675857704803,AN
Zm00001d048593,0,0,0,0,0,0.440675857704803,AN
Zm00001d049304,0,0,0,0,0,0.440675857704803,AN
Zm00001d051138,0,0,0,0,0,0.440675857704803,AN
Zm00001d051139,0,0,0,0,0,0.440675857704803,AN
Zm00001d051627,0,0,0,0,0,0.440675857704803,AN
Zm00001d051628,0,0,0,0,0,0.440675857704803,AN
Zm00001d053788,0,0,0,0,0,0.440675857704803,AN
Zm00001d037913,0,0,0,0,0,0.440675857704803,AN
Zm00001d037914,0,0,0,0,0,0.440675857704803,AN
Zm00001d038761,0,0,0,0,0,0.440675857704803,AN
Zm00001d038821,0,0,0,0,0,0.440675857704803,AN
Zm00001d038822,0,0,0,0,0,0.440675857704803,AN
Zm00001d038823,0,0,0,0,0,0.440675857704803,AN
Zm00001d019341,0,0,0,0,0,0.440675857704803,AN
Zm00001d020903,0,0,0,0,0,0.440675857704803,AN
Zm00001d022453,0,0,0,0,0,0.440675857704803,AN
Zm00001d022454,0,0,0,0,0,0.440675857704803,AN
Zm00001d011115,0,0,0,0,0,0.440675857704803,AN
Zm00001d012701,0,0,0,0,0,0.440675857704803,AN
Zm00001d045247,0,0,0,0,0,0.440675857704803,AN
Zm00001d027329,0,0,0,0,0,0.433242966496044,AN
Zm00001d033989,0,0,0,0,0,0.433242966496044,AN
Zm00001d026218,0,0,0,0,0,0.433242966496044,AN
Zm00001d006808,0,0,0,0,0,0.433242966496044,AN
Zm00001d017065,0,0,0,0,0,0.433242966496044,AN
Zm00001d017370,0,0,0,0,0,0.433242966496044,AN
Zm00001d017371,0,0,0,0,0,0.433242966496044,AN
Zm00001d036402,0,0,0,0,0,0.433242966496044,AN
Zm00001d036403,0,0,0,0,0,0.433242966496044,AN
Zm00001d038282,0,0,0,0,0,0.433242966496044,AN
Zm00001d009336,0,0,0,0,0,0.433242966496044,AN
Zm00001d010457,0,0,0,0,0,0.433242966496044,AN
Zm00001d010458,0,0,0,0,0,0.433242966496044,AN
Zm00001d010469,0,0,0,0,0,0.433242966496044,AN
Zm00001d011819,0,0,0,0,0,0.433242966496044,AN
Zm00001d044760,0,0,0,0,0,0.433242966496044,AN
Zm00001d045455,0,0,0,0,0,0.433242966496044,AN
Zm00001d028298,0,0,0,0,0,0.432923641387105,AN
Zm00001d028611,0,0,0,0,0,0.432923641387105,AN
Zm00001d028612,0,0,0,0,0,0.432923641387105,AN
Zm00001d028613,0,0,0,0,0,0.432923641387105,AN
Zm00001d031188,0,0,0,0,0,0.432923641387105,AN
Zm00001d031450,0,0,0,0,0,0.432923641387105,AN
Zm00001d032329,0,0,0,0,0,0.432923641387105,AN
Zm00001d032330,0,0,0,0,0,0.432923641387105,AN
Zm00001d034314,0,0,0,0,0,0.432923641387105,AN
Zm00001d034425,0,0,0,0,0,0.432923641387105,AN
Zm00001d034633,0,0,0,0,0,0.432923641387105,AN
Zm00001d034634,0,0,0,0,0,0.432923641387105,AN
Zm00001d023568,0,0,0,0,0,0.432923641387105,AN
